   Pos X,   Pos Y,  Result
33.003,61.333,        E.Insuffi.
33.003,53.688,        E.Insuffi.
39.048,55.377,        E.Insuffi.
39.607,53.688,        E.Insuffi.
39.607,61.333,        E.Insuffi.
39.048,59.644,        E.Insuffi.
39.048,67.29,        E.Insuffi.
39.607,65.601,        E.Insuffi.
39.048,71.557,        E.Insuffi.
39.607,73.246,        E.Insuffi.
59.927,73.246,        E.Insuffi.
59.368,71.557,        E.Insuffi.
59.927,65.601,        E.Insuffi.
59.368,67.29,        W.Insuffi.
59.368,59.644,        W.Insuffi.
59.927,61.333,        E.Insuffi.
59.927,53.688,        E.Insuffi.
59.368,55.377,        W.Insuffi.
53.323,53.688,        E.Insuffi.
53.323,61.333,        E.Insuffi.
52.764,55.377,        E.Insuffi.
52.764,59.644,        E.Insuffi.
52.764,67.29,        E.Insuffi.
53.323,65.601,        W.Insuffi.
53.323,73.246,        W.Insuffi.
52.764,71.557,        E.Insuffi.
38.078,36.772,        E.Insuffi.
36.389,37.33,        W.Insuffi.
44.034,37.33,        E.Insuffi.
42.345,36.772,        E.Insuffi.
49.99,36.772,        E.Insuffi.
54.257,36.772,        E.Insuffi.
48.301,37.33,        E.Insuffi.
55.947,37.33,        W.Insuffi.
54.257,43.376,        W.Insuffi.
55.947,43.934,        W.Insuffi.
48.301,43.934,        E.Insuffi.
49.99,43.376,        E.Insuffi.
42.345,43.376,        E.Insuffi.
44.034,43.934,        E.Insuffi.
38.078,43.376,        E.Insuffi.
36.389,43.934,        E.Insuffi.
36.389,90.289,        E.Insuffi.
38.078,89.731,        E.Insuffi.
44.034,90.289,        E.Insuffi.
42.345,89.731,        E.Insuffi.
49.99,89.731,        E.Insuffi.
48.301,90.289,        E.Insuffi.
55.947,90.289,        W.Insuffi.
54.257,89.731,        E.Insuffi.
55.947,83.685,        E.Insuffi.
48.301,83.685,        E.Insuffi.
54.257,83.127,        E.Insuffi.
49.99,83.127,        E.Insuffi.
42.345,83.127,        E.Insuffi.
44.034,83.685,        E.Insuffi.
36.389,83.685,        E.Insuffi.
38.078,83.127,        E.Insuffi.
177.607,83.114,        W.Insuffi.
176.858,83.698,        W.Insuffi.
183.564,83.698,        E.Insuffi.
182.814,83.114,        W.Insuffi.
189.52,83.114,        W.Insuffi.
194.727,83.114,              GOOD
188.771,83.698,        W.Insuffi.
195.476,83.698,        W.Insuffi.
194.727,89.718,        W.Insuffi.
195.476,90.302,              GOOD
188.771,90.302,        W.Insuffi.
189.52,89.718,        W.Insuffi.
182.814,89.718,        W.Insuffi.
183.564,90.302,              GOOD
177.607,89.718,        W.Insuffi.
176.858,90.302,        W.Insuffi.
176.858,43.947,        W.Insuffi.
177.607,43.363,        W.Insuffi.
183.564,43.947,        W.Insuffi.
182.814,43.363,        W.Insuffi.
189.52,43.363,        W.Insuffi.
188.771,43.947,              GOOD
195.476,43.947,        W.Insuffi.
194.727,43.363,        W.Insuffi.
195.476,37.343,        W.Insuffi.
188.771,37.343,        E.Insuffi.
194.727,36.759,        W.Insuffi.
189.52,36.759,        W.Insuffi.
182.814,36.759,        W.Insuffi.
183.564,37.343,        W.Insuffi.
176.858,37.343,        W.Insuffi.
177.607,36.759,        W.Insuffi.
192.751,72.027,        W.Insuffi.
193.335,72.776,        W.Insuffi.
193.335,66.07,        W.Insuffi.
192.751,66.82,        W.Insuffi.
192.751,60.114,        W.Insuffi.
192.751,54.907,        W.Insuffi.
193.335,60.863,        W.Insuffi.
193.335,54.158,        W.Insuffi.
199.355,54.907,        W.Insuffi.
199.939,54.158,        W.Insuffi.
199.939,60.863,              GOOD
199.355,60.114,        W.Insuffi.
199.355,66.82,        W.Insuffi.
199.939,66.07,        W.Insuffi.
199.355,72.027,        E.Insuffi.
199.939,72.776,        W.Insuffi.
179.619,72.776,        W.Insuffi.
179.035,72.027,        E.Insuffi.
179.619,66.07,        W.Insuffi.
179.035,66.82,        E.Insuffi.
179.035,60.114,        W.Insuffi.
179.619,60.863,        W.Insuffi.
179.619,54.158,        W.Insuffi.
179.035,54.907,        W.Insuffi.
173.015,54.158,        W.Insuffi.
173.015,60.863,        W.Insuffi.
172.431,54.907,        W.Insuffi.
172.431,60.114,        W.Insuffi.
172.431,66.82,        W.Insuffi.
173.015,66.07,        W.Insuffi.
173.015,72.776,        E.Insuffi.
172.431,72.027,        W.Insuffi.
107.608,83.114,        W.Insuffi.
106.858,83.698,        E.Insuffi.
113.564,83.698,        W.Insuffi.
112.815,83.114,              GOOD
119.52,83.114,        W.Insuffi.
124.727,83.114,        W.Insuffi.
118.771,83.698,        W.Insuffi.
125.476,83.698,        W.Insuffi.
124.727,89.718,        E.Insuffi.
125.476,90.302,              GOOD
118.771,90.302,        W.Insuffi.
119.52,89.718,        W.Insuffi.
112.815,89.718,        W.Insuffi.
113.564,90.302,        W.Insuffi.
107.608,89.718,        W.Insuffi.
106.858,90.302,        W.Insuffi.
106.858,43.947,              GOOD
107.608,43.363,        W.Insuffi.
113.564,43.947,              GOOD
112.815,43.363,        W.Insuffi.
119.52,43.363,        W.Insuffi.
118.771,43.947,              GOOD
125.476,43.947,              GOOD
124.727,43.363,        W.Insuffi.
125.476,37.343,        W.Insuffi.
118.771,37.343,        W.Insuffi.
124.727,36.759,              GOOD
119.52,36.759,              GOOD
112.815,36.759,              GOOD
113.564,37.343,        W.Insuffi.
106.858,37.343,        W.Insuffi.
107.608,36.759,        W.Insuffi.
122.751,72.027,              GOOD
123.335,72.776,        W.Insuffi.
123.335,66.07,        W.Insuffi.
122.751,66.82,        W.Insuffi.
122.751,60.114,        W.Insuffi.
122.751,54.907,        W.Insuffi.
123.335,60.863,        W.Insuffi.
123.335,54.158,        W.Insuffi.
129.355,54.907,        W.Insuffi.
129.939,54.158,        W.Insuffi.
129.939,60.863,              GOOD
129.355,60.114,        W.Insuffi.
129.355,66.82,        E.Insuffi.
129.939,66.07,        W.Insuffi.
129.355,72.027,        W.Insuffi.
129.939,72.776,              GOOD
109.619,72.776,              GOOD
109.035,72.027,        E.Insuffi.
109.619,66.07,        W.Insuffi.
109.035,66.82,        W.Insuffi.
109.035,60.114,        W.Insuffi.
109.619,60.863,              GOOD
109.619,54.158,        W.Insuffi.
109.035,54.907,        W.Insuffi.
103.015,54.158,        W.Insuffi.
103.015,60.863,        W.Insuffi.
102.431,54.907,        E.Insuffi.
102.431,60.114,              GOOD
102.431,66.82,              GOOD
103.015,66.07,        W.Insuffi.
103.015,72.776,        W.Insuffi.
102.431,72.027,        W.Insuffi.
32.431,72.027,        W.Insuffi.
33.015,72.776,        E.Insuffi.
33.015,66.07,        E.Insuffi.
32.431,66.82,        W.Insuffi.
32.431,60.114,        E.Insuffi.
32.431,54.907,        W.Insuffi.
33.015,60.863,              GOOD
33.015,54.158,        E.Insuffi.
39.035,54.907,        E.Insuffi.
39.619,54.158,        W.Insuffi.
39.619,60.863,        E.Insuffi.
39.035,60.114,        E.Insuffi.
39.035,66.82,        W.Insuffi.
39.619,66.07,        E.Insuffi.
39.035,72.027,        W.Insuffi.
39.619,72.776,        W.Insuffi.
59.939,72.776,              GOOD
59.355,72.027,        W.Insuffi.
59.939,66.07,        W.Insuffi.
59.355,66.82,        W.Insuffi.
59.355,60.114,        W.Insuffi.
59.939,60.863,        W.Insuffi.
59.939,54.158,              GOOD
59.355,54.907,        E.Insuffi.
53.335,54.158,        W.Insuffi.
53.335,60.863,        E.Insuffi.
52.751,54.907,        E.Insuffi.
52.751,60.114,        W.Insuffi.
52.751,66.82,        E.Insuffi.
53.335,66.07,        E.Insuffi.
53.335,72.776,        W.Insuffi.
52.751,72.027,        W.Insuffi.
37.608,36.759,        W.Insuffi.
36.858,37.343,        E.Insuffi.
43.564,37.343,        E.Insuffi.
42.815,36.759,        W.Insuffi.
49.52,36.759,        W.Insuffi.
54.727,36.759,        W.Insuffi.
48.771,37.343,        W.Insuffi.
55.477,37.343,        W.Insuffi.
54.727,43.363,        W.Insuffi.
55.477,43.947,        W.Insuffi.
48.771,43.947,        W.Insuffi.
49.52,43.363,        W.Insuffi.
42.815,43.363,        E.Insuffi.
43.564,43.947,        W.Insuffi.
37.608,43.363,        E.Insuffi.
36.858,43.947,        E.Insuffi.
36.858,90.302,        E.Insuffi.
37.608,89.718,        W.Insuffi.
43.564,90.302,        W.Insuffi.
42.815,89.718,        W.Insuffi.
49.52,89.718,        W.Insuffi.
48.771,90.302,              GOOD
55.477,90.302,        E.Insuffi.
54.727,89.718,        W.Insuffi.
55.477,83.698,        E.Insuffi.
48.771,83.698,        W.Insuffi.
54.727,83.114,        W.Insuffi.
49.52,83.114,        W.Insuffi.
42.815,83.114,              GOOD
43.564,83.698,        E.Insuffi.
36.858,83.698,        E.Insuffi.
37.608,83.114,              GOOD
177.112,83.101,        W.Insuffi.
177.353,83.711,        W.Insuffi.
183.068,83.711,        W.Insuffi.
183.31,83.101,        W.Insuffi.
189.025,83.101,        W.Insuffi.
195.222,83.101,              GOOD
189.266,83.711,        W.Insuffi.
194.981,83.711,        W.Insuffi.
195.222,89.705,        W.Insuffi.
194.981,90.315,              GOOD
189.266,90.315,        W.Insuffi.
189.025,89.705,        W.Insuffi.
183.31,89.705,        W.Insuffi.
183.068,90.315,              GOOD
177.112,89.705,        W.Insuffi.
177.353,90.315,              GOOD
177.353,43.96,        W.Insuffi.
177.112,43.35,        W.Insuffi.
183.068,43.96,        W.Insuffi.
183.31,43.35,        W.Insuffi.
189.025,43.35,        W.Insuffi.
189.266,43.96,        W.Insuffi.
194.981,43.96,        W.Insuffi.
195.222,43.35,        W.Insuffi.
194.981,37.356,        W.Insuffi.
189.266,37.356,        W.Insuffi.
195.222,36.746,              GOOD
189.025,36.746,        W.Insuffi.
183.31,36.746,        W.Insuffi.
183.068,37.356,        W.Insuffi.
177.353,37.356,        W.Insuffi.
177.112,36.746,        W.Insuffi.
192.738,72.522,        W.Insuffi.
193.348,72.281,        W.Insuffi.
193.348,66.566,        W.Insuffi.
192.738,66.324,        W.Insuffi.
192.738,60.609,        W.Insuffi.
192.738,54.412,        W.Insuffi.
193.348,60.368,        W.Insuffi.
193.348,54.653,        W.Insuffi.
199.342,54.412,        W.Insuffi.
199.952,54.653,              GOOD
199.952,60.368,        W.Insuffi.
199.342,60.609,        W.Insuffi.
199.342,66.324,        W.Insuffi.
199.952,66.566,        W.Insuffi.
199.342,72.522,        W.Insuffi.
199.952,72.281,        W.Insuffi.
179.632,72.281,        W.Insuffi.
179.022,72.522,        W.Insuffi.
179.632,66.566,        W.Insuffi.
179.022,66.324,        W.Insuffi.
179.022,60.609,        W.Insuffi.
179.632,60.368,        W.Insuffi.
179.632,54.653,        W.Insuffi.
179.022,54.412,        W.Insuffi.
173.028,54.653,        W.Insuffi.
173.028,60.368,        W.Insuffi.
172.418,54.412,        W.Insuffi.
172.418,60.609,        W.Insuffi.
172.418,66.324,        W.Insuffi.
173.028,66.566,        W.Insuffi.
173.028,72.281,        W.Insuffi.
172.418,72.522,        W.Insuffi.
107.112,83.101,              GOOD
107.354,83.711,        W.Insuffi.
113.069,83.711,        W.Insuffi.
113.31,83.101,              GOOD
119.025,83.101,              GOOD
125.222,83.101,              GOOD
119.266,83.711,        W.Insuffi.
124.981,83.711,        W.Insuffi.
125.222,89.705,        W.Insuffi.
124.981,90.315,              GOOD
119.266,90.315,              GOOD
119.025,89.705,        W.Insuffi.
113.31,89.705,        W.Insuffi.
113.069,90.315,        W.Insuffi.
107.112,89.705,        W.Insuffi.
107.354,90.315,              GOOD
107.354,43.96,        W.Insuffi.
107.112,43.35,        W.Insuffi.
113.069,43.96,              GOOD
113.31,43.35,        W.Insuffi.
119.025,43.35,              GOOD
119.266,43.96,              GOOD
124.981,43.96,              GOOD
125.222,43.35,              GOOD
124.981,37.356,        W.Insuffi.
119.266,37.356,        W.Insuffi.
125.222,36.746,              GOOD
119.025,36.746,              GOOD
113.31,36.746,              GOOD
113.069,37.356,        W.Insuffi.
107.354,37.356,        W.Insuffi.
107.112,36.746,              GOOD
122.738,72.522,              GOOD
123.348,72.281,        W.Insuffi.
123.348,66.566,        W.Insuffi.
122.738,66.324,              GOOD
122.738,60.609,              GOOD
122.738,54.412,              GOOD
123.348,60.368,        W.Insuffi.
123.348,54.653,        W.Insuffi.
129.342,54.412,        W.Insuffi.
129.952,54.653,              GOOD
129.952,60.368,              GOOD
129.342,60.609,        W.Insuffi.
129.342,66.324,        W.Insuffi.
129.952,66.566,              GOOD
129.342,72.522,        W.Insuffi.
129.952,72.281,              GOOD
109.632,72.281,              GOOD
109.022,72.522,        W.Insuffi.
109.632,66.566,        W.Insuffi.
109.022,66.324,        W.Insuffi.
109.022,60.609,        W.Insuffi.
109.632,60.368,              GOOD
109.632,54.653,              GOOD
109.022,54.412,        W.Insuffi.
103.028,54.653,        W.Insuffi.
103.028,60.368,        W.Insuffi.
102.418,54.412,        W.Insuffi.
102.418,60.609,              GOOD
102.418,66.324,              GOOD
103.028,66.566,        W.Insuffi.
103.028,72.281,        W.Insuffi.
102.418,72.522,              GOOD
32.418,72.522,        W.Insuffi.
33.028,72.281,        W.Insuffi.
33.028,66.566,        W.Insuffi.
32.418,66.324,        W.Insuffi.
32.418,60.609,              GOOD
32.418,54.412,        W.Insuffi.
33.028,60.368,        W.Insuffi.
33.028,54.653,        W.Insuffi.
39.022,54.412,        W.Insuffi.
39.632,54.653,        W.Insuffi.
39.632,60.368,        W.Insuffi.
39.022,60.609,        W.Insuffi.
39.022,66.324,        W.Insuffi.
39.632,66.566,        W.Insuffi.
39.022,72.522,        W.Insuffi.
39.632,72.281,        W.Insuffi.
59.952,72.281,              GOOD
59.342,72.522,        W.Insuffi.
59.952,66.566,              GOOD
59.342,66.324,        W.Insuffi.
59.342,60.609,        W.Insuffi.
59.952,60.368,              GOOD
59.952,54.653,              GOOD
59.342,54.412,        W.Insuffi.
53.348,54.653,        W.Insuffi.
53.348,60.368,        W.Insuffi.
52.738,54.412,              GOOD
52.738,60.609,        W.Insuffi.
52.738,66.324,        W.Insuffi.
53.348,66.566,        W.Insuffi.
53.348,72.281,        W.Insuffi.
52.738,72.522,              GOOD
37.112,36.746,        W.Insuffi.
37.354,37.356,        E.Insuffi.
43.069,37.356,        W.Insuffi.
43.31,36.746,              GOOD
49.025,36.746,        W.Insuffi.
55.223,36.746,              GOOD
49.266,37.356,        W.Insuffi.
54.981,37.356,        W.Insuffi.
55.223,43.35,        W.Insuffi.
54.981,43.96,        W.Insuffi.
49.266,43.96,              GOOD
49.025,43.35,        W.Insuffi.
43.31,43.35,        W.Insuffi.
43.069,43.96,        W.Insuffi.
37.112,43.35,        E.Insuffi.
37.354,43.96,        W.Insuffi.
37.354,90.315,        W.Insuffi.
37.112,89.705,        W.Insuffi.
43.069,90.315,        W.Insuffi.
43.31,89.705,        W.Insuffi.
49.025,89.705,        W.Insuffi.
49.266,90.315,              GOOD
54.981,90.315,              GOOD
55.223,89.705,        W.Insuffi.
54.981,83.711,        W.Insuffi.
49.266,83.711,        W.Insuffi.
55.223,83.101,              GOOD
49.025,83.101,              GOOD
43.31,83.101,              GOOD
43.069,83.711,        W.Insuffi.
37.354,83.711,        W.Insuffi.
37.112,83.101,              GOOD
176.591,83.088,        W.Insuffi.
177.874,83.723,        W.Insuffi.
182.548,83.723,        W.Insuffi.
183.83,83.088,        W.Insuffi.
